;image;category;title;extract;detail_url;date
174;https://profile.es/wp-content/media/Cronica_UXSpain_2017_gijon-1-300x140.jpg;Eventos;UXSpain 2017: los retos de una profesión con futuro;Gijón acogió este fin de semana la VI edición de UXSpain. Se trata del evento más importante en España sobre;https://profile.es/blog/uxspain-2017-los-retos-de-una-profesion-con-futuro/;16 de mayo de 2017
175;https://profile.es/wp-content/media/cursos-online-gratuitos-de-programacion-1-300x140.jpg;Formación;20 cursos de programación gratuitos y online;Una de las características de los programadores es la gran capacidad de aprender por su cuenta, de ser autodidactas en;https://profile.es/blog/20-cursos-online-y-gratuitos-sobre-programacion/;10 de mayo de 2017
176;https://profile.es/wp-content/media/querydsl_spring_data_mongoDB_programacion-1-300x140.jpg;Desarrollo web;Usando Querydsl en Spring Data MongoDB;Spring Data nos ofrece distintas formas de ejecutar sentencias contra nuestra base de datos: Mediante nombre de función en la;https://profile.es/blog/usando-querydsl-en-spring-data-mongodb/;26 de abril de 2017
177;https://profile.es/wp-content/media/transformacion-digital-empresas-madrid-barcelona-1-300x140.jpg;Negocio y Transformación Digital;Transformación digital de la empresa: claves y ventajas;La transformación digital está de moda. Todo el mundo habla de ella, es un tema recurrente en eventos y foros;https://profile.es/blog/transformacion-digital-empresa-claves-y-ventajas/;18 de abril de 2017
178;https://profile.es/wp-content/media/web-components-ventajas-desarrollo-web-frontend-1-1-300x140.jpg;Desarrollo web;Web Components: la revolución del desarrollo web;En los últimos tiempos, las arquitecturas para el desarrollo Frontend han entrado en una espiral de constante evolución. Partiendo de desarrollos;https://profile.es/blog/web-components/;28 de marzo de 2017
179;https://profile.es/wp-content/media/hackupc-2-300x140.jpg;Eventos;Mi experiencia como jurado en una hackaton;Bajo el lema “Dream it. Hack it. Ship it”, HackUPC Winter 2017 se celebró del 3 al 5 de marzo;https://profile.es/blog/mi-experiencia-como-jurado-en-una-hackaton/;22 de marzo de 2017
180;https://profile.es/wp-content/media/profile_patrocina_UXSpain-300x164.jpg;Eventos;Profile Software Services patrocina UXSpain 2017;[ACTUALIZACIÓN | Lee la crónica de UXSpain 2017] Como especialista en soluciones UX y diseño centrado en el usuario, Profile patrocina;https://profile.es/blog/profile-software-services-patrocina-uxspain-2017/;15 de marzo de 2017
181;https://profile.es/wp-content/media/programacion-reactiva-300x140.jpg;Desarrollo web;¿Qué es la Programación Reactiva? Una introducción;La programación reactiva es un paradigma enfocado en el trabajo con flujos de datos finitos o infinitos de manera asíncrona.;https://profile.es/blog/que-es-la-programacion-reactiva-una-introduccion/;10 de marzo de 2017
182;https://profile.es/wp-content/media/girls-who-code-1-300x140.jpg;Negocio y Transformación Digital;Mujeres y sector IT: rompamos la brecha de género;Es innegable. El sector de las Tecnologías de la Información (TI) es un ámbito profesional dominado por los hombres. Sólo;https://profile.es/blog/mujeres-y-sector-ti-rompamos-la-brecha-de-genero/;7 de marzo de 2017
183;https://profile.es/wp-content/media/Profile_patrocina_HackUPC-300x120.jpg;Eventos;500 estudiantes se preparan para el reto del HackUPC;[ACTUALIZACIÓN | Lee Mi experiencia como jurado en HackUPC] Del 3 al 5 de marzo, el Campus Nord de la;https://profile.es/blog/profile-patrocina-hackupc-winter-2017/;21 de febrero de 2017
184;https://profile.es/wp-content/media/ionic-workshop-header-300x140.jpg;Formación;Formación TI especializada y personalizada;Profile, como empresa referente en servicios y consultoría TI, abarca múltiples y variadas líneas de negocio con el fin de;https://profile.es/blog/formacion-ti-especializada/;20 de febrero de 2017
185;https://profile.es/wp-content/media/headerpic-privacy-polities-300x113.jpg;Negocio y Transformación Digital;Optimización y mejora: los servicios gestionados;Hace seis meses acepté el reto que me propuso Profile para afrontar la demanda incipiente de servicios gestionados en nuestros;https://profile.es/blog/optimizacion-y-mejora-de-nuestros-servicios/;9 de febrero de 2017
186;https://profile.es/wp-content/media/mongoDB-head-1-300x140.jpg;Formación;Mi proceso de certificación como MongoDB developer;Desde hace ya tiempo, inicié una autoformación a modo de introducción a las bases de datos NoSQL, mediante seminarios web:;https://profile.es/blog/proceso-de-certificacion-como-mongodb-developer/;23 de enero de 2017
